date,count,bucket,word,wordsmallcaps,average,industry,atv,
09/01/07,88.43,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
10/01/07,107.71,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/07,114.12,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/07,113.14,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/08,79.72,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/08,82.02,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/08,92.11,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
04/01/08,88.05,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
05/01/08,88.99,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
06/01/08,86.56,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
07/01/08,92.26,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
08/01/08,89.52,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
09/01/08,95.56,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
10/01/08,100.37,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/08,98.36,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
12/01/08,110.92,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/09,75.28,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/09,76.69,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/09,92.75,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
04/01/09,84.74,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
05/01/09,88.92,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
06/01/09,89.58,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
07/01/09,92.67,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
08/01/09,86.89,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
09/01/09,99.45,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
10/01/09,103.35,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/09,113.99,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/09,113.98,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/10,73.33,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/10,86.63,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/10,107.04,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
04/01/10,86.76,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
05/01/10,89.94,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
06/01/10,99.31,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
07/01/10,96.67,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
08/01/10,97.24,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
09/01/10,101.65,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
10/01/10,104.53,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/10,127.72,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/10,107.61,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/11,85.34,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/11,86.75,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/11,101.26,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
04/01/11,84.98,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
05/01/11,100.39,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
06/01/11,381.29,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
07/01/11,99.53,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
08/01/11,106.27,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
09/01/11,107.79,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
10/01/11,109.04,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/11,132.88,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/11,120.83,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/12,92.19,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/12,101.98,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
03/01/12,126.35,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
04/01/12,99.53,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
05/01/12,108.45,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
06/01/12,95.78,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
07/01/12,102.76,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
08/01/12,99.83,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
09/01/12,96.48,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
10/01/12,122.89,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/12,131.24,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/12,120.69,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/13,88.65,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/13,91.81,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/13,98.34,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
04/01/13,103.10,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
05/01/13,104.65,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
06/01/13,96.03,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
07/01/13,105.24,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
08/01/13,103.42,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
09/01/13,108.27,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
10/01/13,121.48,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
11/01/13,128.58,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
12/01/13,128.22,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
01/01/14,95.94,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
02/01/14,95.29,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
03/01/14,107.58,Artists' supplies,Artists' supplies,artists' supplies,above,offline,,
04/01/14,98.87,Artists' supplies,Artists' supplies,artists' supplies,below,offline,,
01/01/05,94.45,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/05,95.67,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/05,112.91,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
04/01/05,106.25,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
05/01/05,111.83,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
06/01/05,118.26,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
07/01/05,107.33,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
08/01/05,108.68,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
09/01/05,110.36,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
10/01/05,118.84,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/05,128.05,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/05,132.39,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/06,100.60,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
02/01/06,93.17,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/06,112.88,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
04/01/06,99.46,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/06,112.75,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
06/01/06,107.90,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
07/01/06,105.96,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
08/01/06,95.66,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/06,98.79,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/06,115.78,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/06,119.20,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/06,122.59,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/07,89.03,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/07,86.43,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/07,104.02,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
04/01/07,97.07,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/07,103.52,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
06/01/07,106.49,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
07/01/07,101.51,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
08/01/07,95.26,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/07,98.54,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/07,117.55,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/07,117.34,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/07,120.77,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/08,86.61,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/08,85.69,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/08,108.16,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
04/01/08,95.17,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/08,95.85,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
06/01/08,106.45,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
07/01/08,97.06,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
08/01/08,84.68,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/08,96.91,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/08,100.65,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/08,94.70,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
12/01/08,109.52,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/09,76.04,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/09,74.49,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/09,92.10,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
04/01/09,86.60,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/09,87.98,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
06/01/09,89.81,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
07/01/09,89.94,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
08/01/09,81.24,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/09,95.23,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/09,102.48,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/09,110.37,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/09,105.40,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/10,71.18,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/10,75.92,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/10,99.86,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
04/01/10,85.47,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/10,99.18,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
06/01/10,99.04,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
07/01/10,96.79,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
08/01/10,89.25,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/10,96.52,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/10,108.17,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/10,117.19,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/10,107.97,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/11,87.12,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/11,83.09,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/11,99.26,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
04/01/11,80.93,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
05/01/11,100.37,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
06/01/11,116.79,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
07/01/11,101.51,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
08/01/11,94.15,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
09/01/11,98.16,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
10/01/11,109.44,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
11/01/11,116.03,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
12/01/11,109.34,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
01/01/12,83.74,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
02/01/12,87.23,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
03/01/12,107.62,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",above,offline,,
04/01/12,97.43,"Antiques, art & stamps/coins","Antiques, art & stamps/coins","antiques, art & stamps/coins",below,offline,,
